"ST","state_county5","fips","lon","lat","den","r0.est","r0.est.cor","r0.l66.cor","r0.u66.cor","r0.pred","r0.pred.se","R0.pred","R0.pred.l66","R0.pred.u66"
"GA","GA_Wilkinson Co",13319,-83.239491,32.8443,7.64806806016484,0.0703443285550276,0.0786054252846498,0.0446134101802126,0.1160061575979,0.0826925571158701,0.0277032219050046,1.79128046405818,1.48555429769935,2.14329778944543
"GA","GA_Worth County",13321,-83.861186,31.535712,13.6047139806203,0.0703443285550276,0.0786054252846498,0.0446134101802126,0.1160061575979,0.0948049305541616,0.0271742710893784,1.93925482306897,1.61957734463863,2.30517955701895
"ID","ID_Ada County, ",16001,-116.304409,43.611186,175.353783136549,NA,NA,NA,NA,0.0960848929215112,0.0355094411999652,1.9554227161006,1.54367073552147,2.44645279092756
"ID","ID_Adams County",16003,-116.375947,44.848619,1.21006449055639,NA,NA,NA,NA,0.0673550853536841,0.0355939553556318,1.61655922809777,1.26194567846488,2.04389474833178
"ID","ID_Bannock Coun",16005,-112.423672,42.869212,29.5449530297814,NA,NA,NA,NA,0.0932640573730597,0.0360254191415683,1.91992729567311,1.50874699512552,2.4120075620805
"ID","ID_Bear Lake Co",16007,-111.341632,42.306336,2.25335543516612,NA,NA,NA,NA,0.0843641885759593,0.0356321496193048,1.81116844974419,1.42249330676392,2.27683114571457
"ID","ID_Benewah Coun",16009,-116.639736,47.271692,4.57899165937896,NA,NA,NA,NA,0.0727611692329999,0.03563242636534,1.67656814952468,1.31110244290553,2.11621726497884
"ID","ID_Bingham Coun",16011,-112.355721,43.217372,8.52401735420475,NA,NA,NA,NA,0.0862630079349829,0.0361610560094976,1.83396495498898,1.43611734574034,2.31157619122829
"ID","ID_Blaine Count",16013,-114.294277,43.541366,3.34009157983488,NA,NA,NA,NA,0.0765380765067243,0.0361215369815839,1.71950412879331,1.3419457837555,2.17423415667444
"ID","ID_Boise County",16015,-115.993695,43.899702,1.58566600633709,NA,NA,NA,NA,0.068869213662788,0.0356864857116888,1.63319604210956,1.2748213703981,2.06503746137084
"ID","ID_Bonner Count",16017,-116.630982,48.235649,9.19969251458138,NA,NA,NA,NA,0.0767105100817168,0.0358451202031374,1.72148441765305,1.34620023285368,2.17280577815897
"ID","ID_Bonneville C",16019,-111.997623,43.494876,24.1853497377178,NA,NA,NA,NA,0.0927904278491339,0.0362492350022669,1.91401622065688,1.50152567378891,2.40829631833341
"ID","ID_Boundary Cou",16021,-116.302851,48.705964,3.69880885770676,NA,NA,NA,NA,0.0739344614642661,0.0361885394027204,1.68981645271035,1.31684950076681,2.1395928888441
"ID","ID_Butte County",16023,-113.294562,43.699097,0.448907431818924,NA,NA,NA,NA,0.0734536317918331,0.0363041872793192,1.6843773885099,1.31129489340615,2.13464058811659
"ID","ID_Camas County",16025,-114.756451,43.350524,0.395741363581629,NA,NA,NA,NA,0.0687990908605215,0.0359721741653617,1.63242263732114,1.27158907836909,2.0678868314856
"ID","ID_Canyon Count",16027,-116.627276,43.611438,147.045881313094,NA,NA,NA,NA,0.0933040361381191,0.0353578289436575,1.92042688540427,1.51610071074158,2.40269193556389
"ID","ID_Caribou Coun",16029,-111.656063,42.643778,1.53583857988634,NA,NA,NA,NA,0.0818978793376953,0.035853567995729,1.78188506429466,1.39605663994025,2.24505656203354
"ID","ID_Cassia Count",16031,-113.741833,42.482791,3.59550779921897,NA,NA,NA,NA,0.0785195345077466,0.0358398366510815,1.74236614207839,1.3635049653501,2.19768448632537
"ID","ID_Clark County",16033,-112.278608,44.185815,0.184818321133664,NA,NA,NA,NA,0.0741543842173281,0.0364990506590452,1.69230869947803,1.31600472294579,2.14680178062836
"ID","ID_Clearwater C",16035,-116.185221,46.48524,1.3586634972317,NA,NA,NA,NA,0.0691483217030896,0.035845377771929,1.63627721772308,1.27591490442665,2.07083013769884
"ID","ID_Custer Count",16037,-114.048035,44.285168,0.337463357431329,NA,NA,NA,NA,0.0706771419463553,0.0363582243641238,1.65323432106197,1.28518607063914,2.09799548249065
"ID","ID_Elmore Count",16039,-115.684407,43.11532,3.42570483788412,NA,NA,NA,NA,0.0721624823049599,0.0356529007598731,1.66983904629984,1.30535671101058,2.10844537918025
"ID","ID_Franklin Cou",16041,-111.872202,42.0993,8.01548420563856,NA,NA,NA,NA,0.0881514536269265,0.0356212718552473,1.85685503815282,1.46051644458282,2.33105066645
"ID","ID_Fremont Coun",16043,-111.615464,44.014844,2.66794773602113,NA,NA,NA,NA,0.0828225163172991,0.0364161567814264,1.79282058063744,1.39959522408343,2.26606913033718
"ID","ID_Gem County, ",16045,-116.506739,43.884323,12.3602827886743,NA,NA,NA,NA,0.0757441286032666,0.0354466620813681,1.7104088200538,1.34081891391302,2.15412357985551
"ID","ID_Gooding Coun",16047,-114.751067,42.852717,7.98572046025008,NA,NA,NA,NA,0.0786886635789703,0.0358263846796865,1.74432835242205,1.36525600317176,2.19984182132692
"ID","ID_Idaho County",16049,-116.106566,45.974127,0.756830116892671,NA,NA,NA,NA,0.0674202977695083,0.0358409111893177,1.61727304749409,1.26030698850378,2.04798971170054
"ID","ID_Jefferson Co",16051,-111.969394,43.691123,10.4314766041897,NA,NA,NA,NA,0.0880128394623338,0.036320978199203,1.85516745336862,1.45205667605588,2.3391892477015
"ID","ID_Jerome Count",16053,-114.462669,42.698447,15.6593494333836,NA,NA,NA,NA,0.083062736039438,0.0358287192227733,1.79567005238903,1.4077108945979,2.2611500974613
"ID","ID_Kootenai Cou",16055,-116.832581,47.73713,48.6224208539184,NA,NA,NA,NA,0.0858758962935236,0.0355705800547947,1.82929963458388,1.43814848862099,2.29753720706539
"ID","ID_Latah County",16057,-116.934434,46.742968,14.3794213942725,NA,NA,NA,NA,0.0770098590584267,0.0353205319914159,1.72492642744557,1.35403744186841,2.16971419824723
"ID","ID_Lemhi County",16059,-113.86153,45.127412,0.67821811711203,NA,NA,NA,NA,0.0728664090569961,0.036579972811877,1.67775318372639,1.30329080225992,2.13042402820188
"ID","ID_Lewis County",16061,-116.25739,46.238066,3.08830002983685,NA,NA,NA,NA,0.0715729513585798,0.0357725109378872,1.66323327641994,1.29880026531433,2.10214510485827
"ID","ID_Lincoln Coun",16063,-114.326069,42.973467,1.71804321275873,NA,NA,NA,NA,0.0740422183735398,0.0359449801808633,1.69103723971147,1.32012970135181,2.13775022697526
"ID","ID_Madison Coun",16065,-111.794073,43.819114,32.5485700988671,NA,NA,NA,NA,0.0950231841618806,0.0363572358167555,1.94200443464361,1.52360949458094,2.4432403832255
"ID","ID_Minidoka Cou",16067,-113.712227,42.613266,10.6459737977045,NA,NA,NA,NA,0.083442236854341,0.0358940299682778,1.80017876985934,1.41080132082727,2.26745320034682
"ID","ID_Nez Perce Co",16069,-116.950462,46.394126,18.2176607185896,NA,NA,NA,NA,0.0780516437696301,0.0352749684370115,1.7369466103846,1.3644348058844,2.18341345896207
"ID","ID_Oneida Count",16071,-112.301274,42.181568,1.45580607641537,NA,NA,NA,NA,0.0801661674697843,0.0357115217637669,1.76154267489829,1.38060223592731,2.21879372677094
"ID","ID_Owyhee Count",16073,-116.681558,43.376748,0.593064473535364,NA,NA,NA,NA,0.063675900796729,0.035303332998782,1.5766803905789,1.23166687560402,1.9923631186734
"ID","ID_Payette Coun",16075,-116.894281,44.020334,22.5444941422856,NA,NA,NA,NA,0.0780356978072547,0.0352473880943533,1.73676213926176,1.36454639210414,2.18281354846147
"ID","ID_Power County",16077,-112.829004,42.775001,2.05563808996904,NA,NA,NA,NA,0.0793346129089329,0.0359965029233412,1.75183824524539,1.36982771441589,2.21117702749916
"ID","ID_Shoshone Cou",16079,-116.085925,47.514637,1.88714690297034,NA,NA,NA,NA,0.0711120933151873,0.0360590212516838,1.65808339054717,1.29191838094105,2.09981126059892
"ID","ID_Teton County",16081,-111.125546,43.692977,10.4040146218512,NA,NA,NA,NA,0.0899903867353096,0.0362367627954718,1.87935524315158,1.47293147615988,2.36681064128581
"ID","ID_Twin Falls C",16083,-114.504002,42.558563,17.3930730314232,NA,NA,NA,NA,0.0834947265883769,0.0357715351979847,1.80080306737511,1.41252479331792,2.26646032692905
"ID","ID_Valley Count",16085,-116.073719,44.758677,1.17799927179057,NA,NA,NA,NA,0.0681284404113227,0.0357499116326844,1.62504015364053,1.26752496631693,2.05610370459934
"ID","ID_Washington C",16087,-116.919922,44.297898,2.670957201764,NA,NA,NA,NA,0.0679814913669516,0.0352428103860263,1.62342600515242,1.2707885168535,2.04750524381999
"IL","IL_Adams County",17001,-91.328948,39.943826,28.995749335612,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0978527473014112,0.027935703978399,1.97792289941955,1.64478668117401,2.36038872046351
"IL","IL_Alexander Co",17003,-89.289666,37.149251,8.80749519890037,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0853480243677514,0.0284514241090494,1.82295263575984,1.50520217994032,2.18993850565738
"IL","IL_Bond County,",17005,-89.432819,38.884622,16.573312329145,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0948048812723895,0.0273771890148655,1.93925420254228,1.61735400345601,2.30809492089989
"IL","IL_Boone County",17007,-88.851989,42.293981,73.3204670647839,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.115322195226391,0.0261581475803293,2.21105288058328,1.86921885284481,2.5984216806541
"IL","IL_Brown County",17009,-90.746466,39.964815,8.26589255308718,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.092012537744323,0.0279007348520461,1.90433814737991,1.58136489164673,2.27564937850374
"IL","IL_Bureau Count",17011,-89.42378,41.382964,14.4244435714659,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.102343512983135,0.0275285573471136,2.03596937946512,1.69981161663052,2.42067939154417
"IL","IL_Calhoun Coun",17013,-90.63801,39.12353,6.44932076539621,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0872745783958926,0.0266540274782692,1.8461991911574,1.54414701537432,2.19172342707909
"IL","IL_Carroll Coun",17015,-89.963255,42.071879,11.8571678328368,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.100909285525072,0.0279583805363373,2.01729132228004,1.67870510349723,2.4057436349523
"IL","IL_Cass County,",17017,-90.319209,39.979866,12.2211264800666,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0950735267834424,0.0278699689924179,1.94263908675693,1.61490153979214,2.31906206114622
"IL","IL_Champaign Co",17019,-88.233083,40.128073,81.1593452553824,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.116883717262989,0.0274290375827725,2.23286517208303,1.87277912952894,2.64324224930667
"IL","IL_Christian Co",17021,-89.254627,39.525298,17.4269397234618,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0985701502232595,0.0277897011352188,1.98710986045002,1.65438504950235,2.36875580923533
"IL","IL_Clark County",17023,-87.800246,39.351007,11.8076470664184,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.100942305989858,0.0276423104536022,2.01771987240516,1.68264233590529,2.40154721726605
"IL","IL_Clay County,",17025,-88.490134,38.716132,10.8335649100276,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0941201809294743,0.0281276222001807,1.93064753524134,1.60170066668889,2.30904014665506
"IL","IL_Clinton Coun",17027,-89.472099,38.587753,28.8038901646674,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0967397755103306,0.0273036565646888,1.96373469748317,1.63945902644361,2.33497455509932
"IL","IL_Coles County",17029,-88.258277,39.487297,38.3157481034691,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.107214436452229,0.0278541208446382,2.10039098921257,1.75213758298238,2.49907372810301
"IL","IL_Cook County,",17031,-87.757714,41.865937,1216.29872803039,0.167768830344259,0.185651854864848,0.15750787646023,0.212614758380416,0.148622679990308,0.02126767434747,2.71255395257274,2.38338152449602,3.07469371786256
"IL","IL_Crawford Cou",17033,-87.748024,39.00569,16.1683463108669,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.100127685235499,0.027759789998754,2.007167758291,1.67214548314478,2.391235181715
"IL","IL_Cumberland C",17035,-88.280887,39.275965,11.9784819493764,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0987248713644151,0.0279476669152452,1.98909546912109,1.65434889835661,2.3733440134818
"IL","IL_DeKalb Count",17037,-88.72946,41.927172,63.7789810951054,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.114748964982715,0.0257906304775425,2.20308640737518,1.86670198515361,2.58366230430543
"IL","IL_De Witt Coun",17039,-88.908946,40.171701,14.9016761687227,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.101901477229956,0.0277492711816611,2.03019868960159,1.69228400173931,2.41738227552157
"IL","IL_Douglas Coun",17041,-88.279794,39.766826,18.0037203735014,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.104003824545315,0.0277198399944311,2.05775637256577,1.7165892503466,2.44839652738808
"IL","IL_DuPage Count",17043,-88.071617,41.849815,1057.80131883569,0.059553296526135,0.133633537682436,0.101643196909793,0.164255173719445,0.154903386730963,0.0253431417514808,2.81598781444187,2.41603498952213,3.26351617857841
"IL","IL_Edgar County",17045,-87.71537,39.635942,10.6146780117142,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.10289984956646,0.0274084058610883,2.0432500389367,1.70752191728774,2.4271873482028
"IL","IL_Edwards Coun",17047,-88.04063,38.402493,11.0887030242045,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0930801536858323,0.0281492404635614,1.9176304488386,1.59019680550595,2.29442851046955
"IL","IL_Effingham Co",17049,-88.576033,39.094723,27.3593078732655,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.101434903929408,0.0280261135427996,2.02412122893118,1.68387084052539,2.4145584839409
"IL","IL_Fayette Coun",17051,-89.033295,38.997829,11.356469822143,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0944412655469768,0.0278344476683864,1.9346799093554,1.60838609759283,2.30944157706162
"IL","IL_Ford County,",17053,-88.217453,40.527422,10.2875306836179,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.105346035248369,0.0269667656082723,2.07549886894101,1.74074010144108,2.457265544424
"IL","IL_Franklin Cou",17055,-88.953316,37.962135,34.4280587367415,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0962447136793318,0.0281854030367439,1.9574487234851,1.62428064921166,2.34058821502351
"IL","IL_Fulton Count",17057,-90.119357,40.521963,15.0213428168577,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0987283565727659,0.0281815060133292,1.98914021389739,1.65178390067242,2.37683087053542
"IL","IL_Gallatin Cou",17059,-88.238563,37.770001,5.6759632829591,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0860299886657094,0.0283507329036491,1.83115560213881,1.51332303603301,2.19798025988867
"IL","IL_Greene Count",17061,-90.373465,39.37224,9.1647697361748,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0908762114485435,0.0270253452586389,1.89026811933208,1.57855939288874,2.24717067691678
"IL","IL_Grundy Count",17063,-88.347437,41.345274,45.7951055205181,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.115808211328343,0.0255470600123345,2.21782442280969,1.88268577034015,2.59645579020398
"IL","IL_Hamilton Cou",17065,-88.557747,38.092156,7.1894710054682,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0885311141389079,0.0282909493084881,1.86148332602802,1.5401334422102,2.23200086805449
"IL","IL_Hancock Coun",17067,-91.203133,40.425725,8.39339541248789,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0936185622650278,0.0282038455566052,1.92436079904608,1.59543126923843,2.30292823280074
"IL","IL_Hardin Count",17069,-88.290573,37.478453,8.1265576259244,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0862969592246964,0.0284028971889689,1.83437455868262,1.51555782023881,2.20240493629793
"IL","IL_Henderson Co",17071,-90.9448,40.828841,6.49382025430032,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0944269098703012,0.0283608378719844,1.93449948443326,1.60249962880935,2.31681555020948
"IL","IL_Henry County",17073,-90.134757,41.348782,22.873650867127,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.103408168162542,0.0282386561078875,2.04991966141394,1.70384932776441,2.44724153690137
"IL","IL_Iroquois Cou",17075,-87.834391,40.763597,9.36291267287917,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.10866055774644,0.0263342657829373,2.11981291980667,1.78694541975275,2.49794816224563
"IL","IL_Jackson Coun",17077,-89.274031,37.747793,36.3648579525665,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0952977629004528,0.0280961416081753,1.94546788427218,1.61488036331802,2.32556804609297
"IL","IL_Jasper Count",17079,-88.159885,39.003765,7.4497832318278,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0949786407838577,0.0280065490138118,1.94144302403639,1.61237187946979,2.31966373594167
"IL","IL_Jefferson Co",17081,-88.910808,38.308488,24.9252460459874,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0957845959246332,0.0280627623155705,1.95162026986574,1.62057685366008,2.3321319684543
"IL","IL_Jersey Count",17083,-90.32042,39.072862,22.2957065759553,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0946651597282595,0.0263906314285368,1.93749552360867,1.62664607446529,2.29194474716409
"IL","IL_Jo Daviess C",17085,-90.305944,42.411324,13.2498478558532,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.101907199890669,0.0281406618145805,2.03027331789715,1.68791539200166,2.42330064153732
"IL","IL_Johnson Coun",17087,-88.882358,37.474558,13.7413712194029,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0888525450280211,0.0284277962849274,1.86540868126328,1.54208003169189,2.23843138783345
"IL","IL_Kane County,",17089,-88.331264,41.918111,392.203689109169,0.0189497682932847,0.121275295582492,0.0888675324725777,0.158488786202928,0.138220725873066,0.0276984941197372,2.54755092179181,2.14501693911879,3.00448772035706
"IL","IL_Kankakee Cou",17091,-87.850867,41.148582,62.2429153671081,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.12227881852896,0.0255423651010056,2.30948624401602,1.96369246440596,2.69956235675336
"IL","IL_Kendall Coun",17093,-88.379066,41.663724,154.337850859182,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.125265159500795,0.0249950339345454,2.35274572195997,2.00900979609116,2.73924235720824
"IL","IL_Knox County,",17095,-90.328601,40.937032,26.6608458292327,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.103042266117518,0.0283315832890427,2.04511700610612,1.69862555852071,2.44314176156502
"IL","IL_Lake County,",17097,-87.969458,42.313072,196.581609433574,0.0379027469953308,0.11914040041446,0.0843890942954862,0.149061825800175,0.135145768613691,0.0259250482130652,2.5002527894339,2.12737275436083,2.92039947072133
"IL","IL_LaSalle Coun",17099,-88.895997,41.350798,36.5443549929092,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.110257654167951,0.0266590195296346,2.14142115379053,1.80203941062827,2.52741079428213
"IL","IL_Lawrence Cou",17101,-87.748328,38.718291,16.1866064794414,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0978599353965328,0.0278749136863993,1.978014787692,1.64554082151305,2.35960496497925
"IL","IL_Lee County, ",17103,-89.398207,41.810242,18.0499212888068,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.103927764333194,0.0273029513251764,2.05675442032359,1.72050002194187,2.44099412692307
"IL","IL_Livingston C",17105,-88.573187,40.907044,13.1648889091583,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.105555935463808,0.02674107748313,2.07828402871861,1.74579355073669,2.45702755328057
"IL","IL_Logan County",17107,-89.361505,40.140775,17.8493530489825,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.100849041475606,0.0278971337658325,2.01650963500163,1.67871640252282,2.40394176643851
"IL","IL_McDonough Co",17109,-90.669344,40.469472,19.4222213137667,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0989132213550525,0.0282513401023673,1.99151470020814,1.65306438614558,2.38057730964426
"IL","IL_McHenry Coun",17111,-88.34988,42.271472,194.430640798015,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.127030521732968,0.0250450917006279,2.37860512448068,2.03129371468937,2.76905976488339
"IL","IL_McLean Count",17113,-88.954977,40.494123,55.82176595903,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.111500507052998,0.0275876799350816,2.15835227756972,1.8057817834598,2.56101498529482
"IL","IL_Macon County",17115,-88.947076,39.851176,68.5993681386724,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.110633398390382,0.0278626440503854,2.14652913815327,1.79220703926768,2.55181838723722
"IL","IL_Macoupin Cou",17117,-89.877035,39.19403,19.9919471203467,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0959133246136973,0.0269977331949227,1.95324957529083,1.6337077116967,2.31859403965578
"IL","IL_Madison Coun",17119,-90.018097,38.801396,137.132681621077,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.108615100901664,0.0261827517602244,2.11920034297204,1.7881998605335,2.49494322282332
"IL","IL_Marion Count",17121,-89.016967,38.59071,24.9507934758962,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0969468939629118,0.0278880934972843,1.96636913288682,1.63528847034484,2.34647683247552
"IL","IL_Marshall Cou",17123,-89.315638,41.043034,11.0813069713947,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.100904818262797,0.0275741831466108,2.01723335006709,1.68298824603537,2.39998281514902
"IL","IL_Mason County",17125,-89.898924,40.286475,9.15485165815641,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0959458093035001,0.0280404094093488,1.95366089510697,1.622590673325,2.33414483166341
"IL","IL_Massac Count",17127,-88.714109,37.178592,21.9609096264706,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0906935024011558,0.0285161916052581,1.88801327360578,1.56065760266207,2.26565827351996
"IL","IL_Menard Count",17129,-89.799507,39.99726,14.9299254595928,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0977468648321594,0.0278837603099442,1.97656974013922,1.64418848386639,2.35808159696736
"IL","IL_Mercer Count",17131,-90.687167,41.214043,10.4766213861559,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0982210824332369,0.0284154139809273,1.982635679356,1.64355168590183,2.3728148115498
"IL","IL_Monroe Count",17133,-90.171163,38.358529,33.6243449278391,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0949063944076903,0.0261133834653474,1.94053271797429,1.63235559349449,2.29142975521756
"IL","IL_Montgomery C",17135,-89.505319,39.198961,15.4562599199292,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0956002829368949,0.0274375613905839,1.94928925186662,1.62541689038813,2.32042374770737
"IL","IL_Morgan Count",17137,-90.231161,39.718155,22.7077477690015,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.097761637500221,0.0275765127840629,1.97675848970157,1.64776228230772,2.35381067181563
"IL","IL_Moultrie Cou",17139,-88.614419,39.631979,16.2530867280381,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.101171189775386,0.027887228001224,2.02069231183434,1.68246134224352,2.40857479249912
"IL","IL_Ogle County,",17141,-89.256098,42.028653,25.6158638450868,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.106437737798857,0.0269878458276224,2.09001579218085,1.75318111178303,2.47408379375539
"IL","IL_Peoria Count",17143,-89.638993,40.742915,109.653275729555,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.114996810005553,0.0279832140666178,2.206528155041,1.84303680591349,2.62208113170043
"IL","IL_Perry County",17145,-89.323862,38.058514,18.0729273476211,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.091949972983277,0.027817772366271,1.90356138537677,1.58158436360649,2.27358009616936
"IL","IL_Piatt County",17147,-88.581585,40.007008,14.3305304305506,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.102547631577714,0.0277048007036175,2.03863833163391,1.70012879372748,2.42635372072855
"IL","IL_Pike County,",17149,-90.859127,39.621311,7.07738220977981,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0893694121371891,0.027548767960541,1.87173405290035,1.55686284310798,2.2333484056398
"IL","IL_Pope County,",17151,-88.54991,37.39893,4.30467780479325,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0832405952722539,0.0284671219754225,1.79778205275002,1.48334321349881,2.16118493673659
"IL","IL_Pulaski Coun",17153,-89.13475,37.199543,10.1300949785971,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0862957767064056,0.0284720818825838,1.83436029106599,1.51482545705388,2.20334863334484
"IL","IL_Putnam Count",17155,-89.270945,41.229306,12.8640851738275,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.102111768225489,0.0273991516094775,2.03294243711275,1.69864754869971,2.4153009460018
"IL","IL_Randolph Cou",17157,-89.809249,38.055541,20.5446095695019,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0915913415614805,0.0272120357393254,1.89911354623968,1.58424500118405,2.25990358665508
"IL","IL_Richland Cou",17159,-88.088315,38.725943,16.5444808867715,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0973627913474819,0.0280727100851423,1.97166729256527,1.6378438752939,2.35523161182415
"IL","IL_Rock Island ",17161,-90.504005,41.489142,121.411707228343,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.116176527926445,0.0283813944385154,2.22296657056558,1.85251932872661,2.64714894956403
"IL","IL_St. Clair Co",17163,-90.000674,38.550219,148.763708644624,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.10843284345752,0.0261531982518178,2.11674559426405,1.78639389802845,2.49171492846877
"IL","IL_Saline Count",17165,-88.536395,37.754786,23.4370893017318,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0932526341897822,0.028389795047122,1.91978456556588,1.58946135470577,2.30034606451936
"IL","IL_Sangamon Cou",17167,-89.652867,39.772757,85.6941826776968,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.109476382322162,0.0277596698129806,2.13082992916583,1.77974846768102,2.53233223176519
"IL","IL_Schuyler Cou",17169,-90.568639,40.13118,5.91970981234035,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0916138983024773,0.0280273938219009,1.89939306559726,1.57572100852368,2.27178319034436
"IL","IL_Scott County",17171,-90.462754,39.645737,7.56196998394279,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0908769425524384,0.0274805502145015,1.89027714616728,1.57368227156021,2.2536012678033
"IL","IL_Shelby Count",17173,-88.802073,39.396539,10.8749339316786,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0970273533830252,0.0279354542778101,1.96739326265818,1.63565398548684,2.34833823227437
"IL","IL_Stark County",17175,-89.792451,41.098377,7.15593875060131,0.0811829793889282,0.112196789773183,0.08335049829278,0.140011873214076,0.0973472256981464,0.0280330754969131,1.97146880358668,1.63810998873482,2.35442582800083
